Step,VehicleID,Speed,Position,Route,Follower,Lane,Acceleration
593,car1.0,5.155480968997069,"(90.35013099388043, 90.79274537216924)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E2_1,1.7796056627994403
593,car2.0,8.838208281066848,"(27.03703496925604, 135.5247638365506)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E0_0,-2.1251801497476794
594,car1.0,6.039085110997036,"(90.48779615985154, 84.75495898915307)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E2_1,0.8836041419999665
594,car2.0,7.631641430690028,"(34.66867639994608, 135.5611716672291)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E0_0,-1.20656685037682
595,car1.0,6.9005710859766225,"(90.64509950073617, 77.85587189695838)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E2_1,0.8614859749795869
595,car2.0,5.431641430690028,"(40.10031783063609, 135.5870840850636)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E0_0,-2.2
596,car1.0,8.837466732247918,"(90.84655573162182, 69.0203056951905)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E2_1,1.9368956462712958
596,car2.0,3.2316414306900274,"(43.33195926132612, 135.60250109005403)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E0_0,-2.2
597,car1.0,11.0480541475093,"(91.09840384767256, 57.974627473304324)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E2_1,2.210587415261381
597,car2.0,3.767541784225285,"(47.099067294570915, 135.61099388231173)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",:J1_0_0,0.5359003535352578
598,car1.0,8.848054147509298,"(91.3001014260889, 49.128476133138584)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E2_1,-2.200000000000001
598,car2.0,1.567541784225285,"(48.41529562738452, 134.86055270180483)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,-2.2
599,car1.0,6.648054147509298,"(89.52069956801469, 43.051005077879985)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,-2.2
599,car2.0,1.8093116338972672,"(49.65832922267763, 133.5458056298602)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,0.24176984967198223
600,car1.0,8.351295166204125,"(83.13524935771392, 37.668334365287485)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,1.7032410186948264
600,car2.0,4.7673901446073055,"(52.933622433970065, 130.08155319483936)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,2.9580785107100382
601,car1.0,10.207718774231523,"(75.33036655853077, 31.089140624083576)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,1.8564236080273986
601,car2.0,4.849025737578302,"(56.26500094462911, 126.55797977010384)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,0.0816355929709962
602,car1.0,13.103405897060782,"(65.31142407405937, 22.643586041993622)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,2.8956871228292584
602,car2.0,6.2399402336126855,"(60.55196577572028, 122.02369004491126)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,1.3909144960343838
603,car1.0,10.903405897060782,"(56.97461474176187, 15.616000209903664)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,-2.1999999999999993
603,car2.0,6.251872708639382,"(64.8471284578921, 117.48072951569107)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,0.01193247502669692
604,car1.0,9.055162518167496,"(50.05098334624725, 9.779664993116015)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,-1.8482433788932866
604,car2.0,9.748271109503946,"(71.54438738118635, 110.39709026989905)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,3.496398400864564
605,car1.0,7.037189122940042,"(44.67030647269494, 5.2439766912210715)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,-2.017973395227454
605,car2.0,7.548271109503946,"(76.73020191954936, 104.91209412355357)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,-2.2
606,car1.0,4.837189122940042,"(41.2456818549795, 4.069884265039903)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_1,-2.2
606,car2.0,6.612797714091165,"(81.27332736211726, 100.1068652900683)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,-0.9354733954127807
607,car1.0,7.684848061901146,"(33.56379064112064, 3.877689142291317)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_1,2.8476589389611044
607,car2.0,5.6648707839011925,"(85.16520787924844, 95.99045320464107)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,-0.9479269301899729
608,car1.0,9.529307984768973,"(24.038149185010678, 3.6393647794556174)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_1,1.8444599228678271
