leader,leader speed,follower,follwer speed,headway
car1.0,7.038109058072791,car1.1,5.674515697202818,8.162489127470522
car1.0,7.073318260280416,car1.1,3.8939450000000004,11.341862387750936
car1.0,9.98355643709749,car1.1,7.393945,13.931473824848425
car1.0,13.380204952811823,car1.1,10.772939914647678,16.53873886301257
car1.0,11.180204952811824,car1.1,13.831281225697644,13.887662590126745
car1.0,8.980204952811825,car1.1,11.631281225697645,11.236586317240928
car1.0,6.7802049528118244,car1.1,9.431281225697646,8.585510044355104
car1.0,6.078058618147395,car1.1,7.2312812256976455,7.432287436804856
car1.0,3.878058618147395,car1.1,6.529134891033215,4.781211163919039
car1.0,6.000818912036254,car1.1,4.329134891033217,6.452895184922074
car1.0,7.3609640251179265,car1.1,4.291254010966085,9.522605199073915
car1.0,10.712633138502486,car1.1,4.025307,16.209931337576403
car1.0,11.704690877910242,car1.1,7.525307,20.389315215486647
car1.0,13.39437803239888,car1.1,11.025307,22.75838624788553
car1.0,15.977829859804832,car1.1,14.525307,24.210909107690355
car1.0,16.312388194006406,car1.1,17.006839765790524,23.516457535906234
car1.0,16.39795650330233,car1.1,17.21277186174388,22.701642177464677
car1.0,19.10611667039665,car1.1,17.185792212572622,24.6219666352887
car1.0,22.562129949781582,car1.1,19.718877777606874,27.465218807463415
car1.0,20.376604216778283,car1.1,23.00777439138902,24.83404863285267
car1.0,18.176604216778284,car1.1,20.82224865838572,22.18840419124524
car1.0,17.9687911728859,car1.1,18.622248658385722,21.534946705745426
car1.0,15.768791172885901,car1.1,18.364919565425847,18.938818313205477
car1.0,13.568791172885902,car1.1,16.164919565425848,16.342689920665528
car1.0,11.368791172885903,car1.1,13.964919565425848,13.746561528125586
car1.0,9.168791172885904,car1.1,11.764919565425851,11.150433135585637
car1.0,6.968791172885903,car1.1,9.56491956542585,8.55430474304569
car1.0,4.768791172885903,car1.1,7.36491956542585,5.958176350505738
car1.0,3.3035340861830864,car1.1,5.1649195654258495,4.096790871262982
car1.0,2.185439149238542,car1.1,3.6996624787230337,2.582567541778502
car1.0,4.439604437997938,car1.1,2.3907837708892483,4.631388208887191
car1.0,5.409670940339007,car1.1,4.067335466532413,5.973723682693784
car1.0,7.665727466665581,car1.1,3.762583,9.876868149359357
car1.0,10.249577258102969,car1.1,7.262582999999999,12.863862407462324
car1.0,10.665559935238585,car1.1,10.762583,12.766839342700909
car1.0,11.266295095760748,car1.1,11.071346513942542,12.961787924519115
car1.0,12.490086544296666,car1.1,11.548710567220477,13.903163901595299
car1.0,10.290086544296667,car1.1,12.725432770513105,11.467817675378868
car1.0,9.52941360019547,car1.1,10.525432770513108,10.47179850506123
car1.0,7.32941360019547,car1.1,9.717690581168622,8.08352152408807
car1.0,5.12941360019547,car1.1,7.517690581168622,5.695244543114924
car1.0,2.9294136001954696,car1.1,5.3176905811686215,3.3069675621417787
car1.0,4.2190336380744355,car1.1,3.117690581168624,None
car1.0,6.440068466647901,car1.1,4.313172128561016,6.535206957134477
car1.0,9.37109625089299,car1.1,3.8564130000000003,12.049890208027463
car1.0,9.37969513266664,car1.1,3.8564130000000003,17.573172340694104
car1.0,10.23449759284351,car1.1,7.356413,20.451256933537614
car1.0,10.779558055976779,car1.1,10.856413,20.374401989514393
car1.0,11.555499948038161,car1.1,12.415272368903585,19.51462956864897
car1.0,10.649466932476942,car1.1,12.88185488480663,17.28224161631929
car1.0,10.465304230830075,car1.1,11.813184891037844,15.934360956111519
car1.0,8.903509895178862,car1.1,11.465762979905303,13.372107871385069
car1.0,6.703509895178862,car1.1,9.797029490420105,10.278588276143836
car1.0,4.503509895178862,car1.1,7.5970294904201054,7.185068680902603
car1.0,5.9064328995313495,car1.1,5.397029490420109,7.694472090013843
car1.0,6.903382474208623,car1.1,6.244073,8.353781564222466
car1.0,8.001325143502466,car1.1,4.044073,12.311033707724933
car1.0,9.896803206066974,car1.1,7.544073,14.663763913791904
car1.0,13.22508212376982,car1.1,10.84999534761196,17.038850689949765
car1.0,15.361612962443754,car1.1,13.769763347509812,18.63070030488371
car1.0,16.82451755984351,car1.1,15.77492225994328,19.680295604783943
car1.0,17.293922446331756,car1.1,17.181364815461066,19.792853235654633
car1.0,15.093922446331757,car1.1,17.605478928886324,17.281296753100065
car1.0,15.591922476115233,car1.1,15.405478928886325,17.46774030032897
car1.0,13.391922476115234,car1.1,15.82627470414195,15.033388072302259
car1.0,11.191922476115234,car1.1,13.626274704141952,12.599035844275534
car1.0,8.991922476115235,car1.1,11.426274704141953,10.164683616248823
car1.0,6.791922476115235,car1.1,9.226274704141954,7.730331388222112
car1.0,4.832509391674585,car1.1,7.026274704141954,5.536566075754763
car1.0,2.632509391674585,car1.1,5.066861619701312,3.1022138477280237
car1.0,3.4363484511047595,car1.1,2.8668616197013117,None
car1.0,3.9775195632025593,car1.1,3.5535245651181033,4.095695677215922
car1.0,5.914905240096896,car1.1,4.026734375132349,5.983866542180468
car1.0,8.838986574824713,car1.1,4.0065409999999995,10.816312117005182
car1.0,12.265711591265909,car1.1,7.5065409999999995,15.575482708271089
car1.0,14.476609025515426,car1.1,11.006540999999999,19.04555073378652
car1.0,12.276609025515427,car1.1,14.506540999999999,16.815618759301948
car1.0,10.076609025515427,car1.1,13.032943981146515,13.859283803670856
car1.0,7.876609025515427,car1.1,10.832943981146514,10.902948848039763
car1.0,5.676609025515427,car1.1,8.632943981146514,7.946613892408678
car1.0,3.476609025515427,car1.1,6.432943981146514,4.9902789367775995
car1.0,2.5416446598110722,car1.1,4.232943981146514,3.29897961544215
car1.0,3.760038424618915,car1.1,2.919812137626611,4.13920590243446
car1.0,4.734229280134104,car1.1,3.9491221635266918,4.924313019041868
car1.0,6.231097712400743,car1.1,3.903328,7.252082731442609
car1.0,7.048475923701563,car1.1,6.571092718748032,7.72946593639614
car1.0,9.929936685003714,car1.1,7.2184734268752075,10.44092919452465
car1.0,10.907952919705213,car1.1,10.031935186907901,11.316946927321958
car1.0,11.401226815279575,car1.1,10.989551721228564,11.728622021372964
car1.0,9.201226815279576,car1.1,11.45562601629514,9.47422282035739
car1.0,9.286915230174673,car1.1,9.255626016295139,9.505512034236922
car1.0,7.0869152301746725,car1.1,9.330434590987123,7.261992673424473
car1.0,6.098898047912996,car1.1,7.130434590987123,6.230456130350348
car1.0,3.898898047912996,car1.1,6.142417408725446,3.9869367695378912
car1.0,6.809411834512036,car1.1,3.942417408725446,6.853931195324481
car1.0,8.314876975194682,car1.1,3.8939450000000004,11.274863170519161
car1.0,11.727494560117965,car1.1,3.8939450000000004,19.108412730637127
car1.0,11.326778199436227,car1.1,7.393945,23.04124593007335
car1.0,10.151062171015504,car1.1,10.893945,22.298363101088853
car1.0,7.951062171015503,car1.1,12.316935297525145,17.932489974579205
car1.0,5.751062171015503,car1.1,10.116935297525146,13.566616848069557
car1.0,4.022298719940521,car1.1,7.9169352975251455,9.671980270484937
car1.0,5.4938425007347025,car1.1,6.031092996808486,9.134729774411156
car1.0,3.2938425007347023,car1.1,6.68035369397014,5.748218581175706
car1.0,4.255045194139332,car1.1,4.48035369397014,5.522910081344895
car1.0,6.885152894265578,car1.1,4.725651758494741,7.682411217115737
car1.0,9.734215907014534,car1.1,4.025307,13.391320124130274
car1.0,9.815010411392525,car1.1,7.525307,15.681023535522797
car1.0,11.71679491406083,car1.1,10.98801303621858,16.40980541336505
car1.0,14.259922516376339,car1.1,12.498796663944868,18.17093126579652
car1.0,15.561027271400764,car1.1,14.818495194864937,18.913463342332342
car1.0,16.73879928277582,car1.1,15.97995678026721,19.67230584484095
car1.0,18.07257942688428,car1.1,17.10536260303396,20.63952266869127
car1.0,18.741128623213246,car1.1,18.357684231529497,21.02296706037501
car1.0,21.56171339001283,car1.1,18.99455511623122,23.590125334156625
car1.0,21.791198558983766,car1.1,21.76445458442721,23.616869308713206
car1.0,19.591198558983766,car1.1,21.97366563395671,21.23440223374027
car1.0,17.391198558983767,car1.1,19.77366563395671,18.851935158767326
car1.0,15.191198558983768,car1.1,17.57366563395671,16.469468083794375
car1.0,12.991198558983768,car1.1,15.373665633956712,14.087001008821431
car1.0,10.79119855898377,car1.1,13.173665633956713,11.70453393384848
car1.0,8.628296266374551,car1.1,10.973665633956713,9.359164566266315
car1.0,6.428296266374551,car1.1,8.808610673077995,6.978850159562867
car1.0,4.228296266374551,car1.1,6.608610673077995,4.5985357528594335
car1.0,4.951434302697331,car1.1,4.408610673077995,5.141359382478777
car1.0,6.511636506853998,car1.1,5.014409329291148,6.6385865600416345
car1.0,8.148122129234858,car1.1,3.762583,11.024125689276485
car1.0,8.611345014040731,car1.1,7.262582999999999,12.372887703317215
car1.0,11.288075007819012,car1.1,9.401184549087883,14.259778162048342
car1.0,14.484525131615252,car1.1,11.783192200190568,16.961111093473022
car1.0,12.53155942256134,car1.1,14.838180269023505,14.654490247010855
car1.0,10.331559422561341,car1.1,12.885214559969594,12.100835109602599
car1.0,8.131559422561342,car1.1,10.685214559969594,9.547179972194343
car1.0,5.9315594225613415,car1.1,8.485214559969595,6.993524834786086
car1.0,5.352316579188593,car1.1,6.285214559969595,6.060626854005093
car1.0,3.152316579188593,car1.1,5.588086670794094,3.624856762399588
car1.0,3.913435450115614,car1.1,3.3880866707940935,4.150205541721107
car1.0,6.905498840672337,car1.1,4.03132049591836,7.0243838864750785
car1.0,9.496064413165115,car1.1,3.8564130000000003,12.66403529964019
car1.0,11.821880322707258,car1.1,7.356413,17.12950262234745
car1.0,12.31719878275264,car1.1,10.856413,18.59028840510009
car1.0,13.970616786492355,car1.1,13.3393260455519,19.221579146040547
car1.0,11.770616786492354,car1.1,14.720611409284954,16.271584523247938
car1.0,10.775068908372337,car1.1,12.520611409284953,14.526042022335318
car1.0,8.575068908372337,car1.1,11.437552942637444,11.663557988070224
car1.0,6.375068908372337,car1.1,9.237552942637446,8.801073953805115
car1.0,4.175068908372337,car1.1,7.037552942637448,5.938589919540007
car1.0,4.409422025551461,car1.1,4.837552942637448,5.510459002454027
car1.0,7.67359268269632,car1.1,4.776101017852315,8.407950667298032
car1.0,10.53891794139184,car1.1,4.044073,14.902795608689871
car1.0,13.25850336812567,car1.1,4.044073,24.11722597681554
car1.0,15.985545735691115,car1.1,7.544073,32.558698712506654
car1.0,19.385042723036744,car1.1,11.044073000000001,40.899668435543404
car1.0,19.850794717432112,car1.1,14.544073000000001,46.206390152975516
car1.0,17.650794717432113,car1.1,18.044073,45.81311187040764
car1.0,15.450794717432114,car1.1,20.681846960986455,40.58205962685331
car1.0,13.250794717432115,car1.1,18.481846960986456,35.35100738329895
car1.0,11.050794717432115,car1.1,16.281846960986456,30.11995513974462
car1.0,10.201803795561917,car1.1,14.081846960986457,26.23991197432008
car1.0,8.001803795561916,car1.1,13.007687859427959,21.234027910454046
car1.0,5.8018037955619155,car1.1,10.80768785942796,16.228143846587983
car1.0,4.034913793125934,car1.1,8.607687859427958,11.655369780285952
car1.0,6.832822116244397,car1.1,6.672320893352972,11.815871003177374
car1.0,9.289841701894812,car1.1,6.206541,14.899171705072199
car1.0,11.032041283360495,car1.1,4.0065409999999995,21.924671988432696
car1.0,14.09743022165615,car1.1,4.0065409999999995,32.01556121008885
car1.0,12.698144504507447,car1.1,7.5065409999999995,37.20716471459629
car1.0,10.498144504507447,car1.1,11.006540999999999,36.69876821910374
car1.0,8.298144504507448,car1.1,14.506540999999999,30.49037172361119
car1.0,6.736102142224466,car1.1,12.530634206188923,24.695839659646737
car1.0,4.536102142224466,car1.1,10.740629217264026,18.491312584607172
car1.0,3.717410735423118,car1.1,8.540629217264026,13.668094102766261
car1.0,6.386187734767236,car1.1,7.096126209547345,12.958155627986148
car1.0,9.402677938444914,car1.1,6.553994197339711,15.806839369091357
car1.0,11.944248694680073,car1.1,4.353994197339716,23.397093866431714
car1.0,13.044047850091943,car1.1,3.903328,32.53781371652365
car1.0,13.34336561811015,car1.1,7.403328,38.4778513346338
car1.0,11.143365618110149,car1.1,10.903328,38.71788895274395
car1.0,8.983364759856041,car1.1,14.403328,33.29792571259999
car1.0,6.783364759856041,car1.1,13.347197821717737,26.734092650738297
car1.0,5.332472948292406,car1.1,11.147197821717738,20.919367777312964
car1.0,3.1324729482924054,car1.1,9.396662734779555,14.655177990825806
car1.0,6.045413995632106,car1.1,7.196662734779555,13.503929251678361
car1.0,6.646438751374507,car1.1,7.044483443502705,13.10588455955017
car1.0,7.382871656450579,car1.1,4.84448344350271,15.644272772498038
car1.0,10.411597236180814,car1.1,3.8939450000000004,22.161925008678846
car1.0,12.650509039203264,car1.1,7.393945,27.41848904788211
car1.0,10.450509039203265,car1.1,10.893945,26.97505308708537
car1.0,8.250509039203266,car1.1,13.282298463414062,21.94326366287457
car1.0,6.050509039203265,car1.1,11.082298463414062,16.91147423866377
car1.0,5.88226218698442,car1.1,8.882298463414063,13.911437962234132
car1.0,4.446845002782159,car1.1,8.068740584050742,10.289542380965543
car1.0,6.872256203864329,car1.1,6.394077462176621,10.767721122653246
car1.0,7.739222335589677,car1.1,6.225307,12.281636458242922
car1.0,11.195600618452392,car1.1,4.025307,19.451930076695316
car1.0,13.075274104911461,car1.1,7.525307,25.00189718160678
car1.0,15.309412153165415,car1.1,11.025307,29.286002334772196
car1.0,16.661287826213613,car1.1,14.525307,31.421983160985803
car1.0,18.110197462334856,car1.1,18.025306999999998,31.506873623320658
car1.0,20.144513194293342,car1.1,19.59860592466661,32.05278089294738
car1.0,20.37080199337341,car1.1,21.33523996415875,31.08834292216204
car1.0,22.481494512127924,car1.1,21.442456086252275,32.1273813480377
car1.0,20.281494512127924,car1.1,23.358302406301537,29.050573453864075
car1.0,18.128618116465603,car1.1,21.15830240630154,26.020889164028148
car1.0,15.928618116465604,car1.1,19.005426010639216,22.94408126985454
car1.0,13.728618116465604,car1.1,16.805426010639223,19.867273375680917
car1.0,12.93476364521254,car1.1,14.605426010639224,18.196611010254234
car1.0,10.734763645212539,car1.1,13.724204176616704,15.207170478850067
car1.0,8.53476364521254,car1.1,11.524204176616704,12.217729947445896
car1.0,6.334763645212539,car1.1,9.324204176616703,9.228289416041726
car1.0,4.134763645212539,car1.1,7.124204176616703,6.238848884637562
car1.0,5.020538035984524,car1.1,4.924204176616703,6.3351827440053885
car1.0,7.237864205352404,car1.1,5.386403860848532,8.18664308850926
car1.0,8.012311608851329,car1.1,3.762583,12.436371697360581
car1.0,8.884376537841186,car1.1,7.262582999999999,14.058165235201766
car1.0,9.323706738040224,car1.1,9.918934277313303,13.462937695928687
car1.0,9.72250512449015,car1.1,10.151352929617918,13.034089890800917
car1.0,10.274367743143253,car1.1,10.384622077752304,12.923835556191861
car1.0,12.398324740059927,car1.1,10.804061305752976,14.518098990498807
car1.0,10.511622458862085,car1.1,12.751453781799741,12.27826766756116
car1.0,8.311622458862086,car1.1,10.864751500601901,9.725138625821344
car1.0,6.111622458862086,car1.1,8.664751500601902,7.172009584081522
car1.0,3.9116224588620856,car1.1,6.464751500601902,4.618880542341699
car1.0,5.296294268246685,car1.1,4.264751500601902,5.650423309986481
car1.0,6.310842868432347,car1.1,5.245403625356133,6.715862553062696
car1.0,9.580607949432862,car1.1,3.8564130000000003,12.440057502495556
car1.0,12.673915742224027,car1.1,7.356413,17.75756024471958
car1.0,16.113445381659957,car1.1,10.856413,23.01459262637954
car1.0,13.913445381659958,car1.1,14.356413,22.57162500803949
car1.0,11.713445381659959,car1.1,15.150185328285607,19.134885061413847
car1.0,9.51344538165996,car1.1,12.950185328285608,15.698145114788204
car1.0,7.599047300004641,car1.1,10.750185328285609,12.547007086507236
car1.0,5.399047300004641,car1.1,8.828629797304233,9.117424589207644
car1.0,3.199047300004641,car1.1,6.6286297973042325,5.687842091908053
car1.0,3.9288326236133075,car1.1,4.428629797304232,5.1880449182171215
car1.0,5.2520972110510415,car1.1,4.505292513943474,5.934849615324689
car1.0,5.782288191927837,car1.1,4.044073,7.673064807252528
car1.0,5.847799664101803,car1.1,6.412213730369401,7.108650740984929
car1.0,6.349985135690549,car1.1,6.267750023062845,7.190885853612633
car1.0,8.348078489624204,car1.1,6.622464031248433,8.916500311988404
car1.0,9.570931444847265,car1.1,8.489933945215252,9.997497811620413
car1.0,12.217041710130179,car1.1,9.656044718201894,12.558494803548697
car1.0,13.011495355604456,car1.1,12.273783892366598,13.296206266786555
car1.0,13.20463510809397,car1.1,13.05878050746814,13.44206086741238
car1.0,14.2375232253403,car1.1,13.238410216568031,14.44117387618465
car1.0,16.494411401766165,car1.1,14.266473318318067,16.669111959632758
car1.0,14.294411401766165,car1.1,16.51612397149949,14.44739938989943
car1.0,12.094411401766166,car1.1,14.31612397149949,12.225686820166104
car1.0,9.894411401766167,car1.1,12.11612397149949,10.003974250432776
car1.0,7.694411401766167,car1.1,9.916123971499491,7.782261680699435
car1.0,5.4944114017661665,car1.1,7.716123971499491,5.560549110966122
car1.0,4.112979728811234,car1.1,5.516123971499491,4.157404868277865
car1.0,3.3356813935458653,car1.1,4.134692298544549,3.358393963279184
car1.0,3.4208484873304137,car1.1,3.3465376784125245,None
car1.0,3.686233004591241,car1.1,3.4262766297637417,3.6926611470245625
car1.0,6.09132723956257,car1.1,3.688947075807896,6.09504131077923
car1.0,9.271418017953447,car1.1,4.0065409999999995,11.359918328732679
car1.0,12.651274196257628,car1.1,7.5065409999999995,16.504651524990308
car1.0,14.561356786894528,car1.1,11.006540999999999,20.059467311884838
car1.0,12.361356786894529,car1.1,14.506540999999999,17.91428309877937
car1.0,10.45009593891437,car1.1,13.274295290464575,15.090083747229173
car1.0,8.25009593891437,car1.1,11.314911250481108,12.025268435662433
car1.0,6.302750515435264,car1.1,9.114911250481109,9.21310770061659
car1.0,4.36373383434061,car1.1,7.104402182871779,6.472439352085416
car1.0,5.427813017261587,car1.1,5.078391062142009,6.821861307205001
car1.0,5.617448538178952,car1.1,4.996410178502117,7.442899666881836
car1.0,8.095193422851526,car1.1,3.903328,11.63476508973336
car1.0,8.348655939903484,car1.1,7.403328,12.580093029636844
car1.0,8.623262939378993,car1.1,9.285012169869459,11.918343799146381
car1.0,11.943084470914119,car1.1,9.317426523456671,14.544001746603826
car1.0,12.133547323313937,car1.1,12.376404016862404,14.301145053055357
car1.0,9.933547323313938,car1.1,12.494646944937507,11.740045431431781
car1.0,8.257320419187659,car1.1,10.294646944937508,9.702718905681934
car1.0,6.060813190719114,car1.1,8.618420040811227,7.14511205558982
car1.0,3.8608131907191137,car1.1,6.421912812342683,4.584012433966251
car1.0,5.7249283929364765,car1.1,4.221912812342683,6.0870280145600475
car1.0,9.148781910912135,car1.1,5.25296173443985,9.982848191032332
car1.0,10.356485459162855,car1.1,3.8939450000000004,16.445388650195184
car1.0,13.695941645559856,car1.1,7.393945,22.747385295755038
car1.0,12.0195246606073,car1.1,10.893945,23.87296495636234
car1.0,9.8195246606073,car1.1,13.881369751342692,19.81111986562695
car1.0,7.6195246606073,car1.1,11.681369751342693,15.749274774891553
car1.0,5.4195246606072995,car1.1,9.481369751342694,11.687429684156157
car1.0,4.2313338655117905,car1.1,7.281369751342694,8.637393798325249
car1.0,5.89334684955664,car1.1,5.755909221279014,8.774831426602876
car1.0,6.44573405171521,car1.1,6.225307,8.995258478318085
car1.0,6.704067464179918,car1.1,4.025307,11.674018942498005
car1.0,10.128883961315825,car1.1,7.525307,14.277595903813832
car1.0,12.100535869675316,car1.1,10.958426349815428,15.419705423673722
car1.0,13.210565022502653,car1.1,12.653564128675049,15.976706317501325
car1.0,16.695263330552354,car1.1,13.605585207502465,19.06638444055121
car1.0,18.73942165165916,car1.1,16.99152846930221,20.814277622908158
car1.0,20.885060686695017,car1.1,18.96985009290905,22.729488216694122
car1.0,22.55653473253604,car1.1,21.069403439694927,24.21661950953525
car1.0,22.12882135183203,car1.1,22.707360621354145,23.638080240013153
car1.0,19.92882135183203,car1.1,22.26593579621213,21.30096579563306
car1.0,17.728821351832032,car1.1,20.065935796212134,18.96385135125297
car1.0,15.528821351832033,car1.1,17.865935796212135,16.62673690687286
car1.0,13.328821351832033,car1.1,15.665935796212136,14.289622462492755
car1.0,11.128821351832034,car1.1,13.465935796212138,11.952508018112646
car1.0,8.928821351832035,car1.1,11.265935796212137,9.61539357373254
car1.0,8.446839480609075,car1.1,9.065935796212138,8.99629725812948
car1.0,6.246839480609075,car1.1,8.583953924989176,6.659182813749375
car1.0,4.046839480609075,car1.1,6.383953924989176,4.322068369369276
car1.0,3.549489639321715,car1.1,4.183953924989176,3.687604083701828
car1.0,6.16481404585708,car1.1,3.6180468615117682,6.234371268047131
car1.0,8.217089221318625,car1.1,3.762583,10.688877489365748
car1.0,9.521751746506803,car1.1,3.762583,16.44804623587255
car1.0,12.511193879502267,car1.1,7.262582999999999,21.696657115374816
car1.0,12.086758201825788,car1.1,10.762583,23.020832317200604
car1.0,10.445698516024633,car1.1,13.807660475189936,19.6588703580353
car1.0,10.871604484477203,car1.1,12.07344407035564,18.457030772156862
car1.0,10.230843158986794,car1.1,12.157074785010947,16.530799146132715
car1.0,8.030843158986794,car1.1,11.408861963679982,13.152780341439538
car1.0,5.830843158986794,car1.1,9.208861963679984,9.774761536746354
car1.0,3.630843158986794,car1.1,7.008861963679986,6.396742732053156
car1.0,4.439446886594782,car1.1,4.808861963679986,6.02732765496795
car1.0,6.211136036727952,car1.1,4.968407142719172,7.270056548976729
car1.0,7.503180228349196,car1.1,3.8564130000000003,10.916823777325924
car1.0,8.087270872377234,car1.1,3.8564130000000003,15.147681649703156
car1.0,10.80285317398459,car1.1,7.356413,18.594121823687743
car1.0,13.169989368937353,car1.1,10.856413,20.907698192625094
car1.0,13.017577916865864,car1.1,14.27952071961598,19.645755389874978
car1.0,11.07235300115908,car1.1,13.990377853457758,16.727730537576292
car1.0,8.87235300115908,car1.1,12.014749257228615,13.58533428150676
car1.0,6.67235300115908,car1.1,9.814749257228616,10.442938025437229
car1.0,6.3032724876435475,car1.1,7.614749257228617,9.131461255852173
car1.0,4.103272487643547,car1.1,7.0842515577848175,6.150482185710899
car1.0,2.5037582139497623,car1.1,4.884251557784817,3.7699888418758434
car1.0,4.048019325478375,car1.1,3.1363735279127956,4.68163463944142
car1.0,6.615307237721421,car1.1,4.3643269824599,6.93261489470294
car1.0,8.678452180699818,car1.1,4.044073,11.566994075402762
car1.0,10.982006857289374,car1.1,7.544073,15.004927932692134
car1.0,12.834751306568645,car1.1,11.044073000000001,16.795606239260778
car1.0,15.284988429747894,car1.1,13.452623253157716,18.627971415850958
car1.0,17.612554030727036,car1.1,15.717112749292289,20.523412697285707
car1.0,19.211412502465585,car1.1,17.935871660344667,21.798953539406625
car1.0,17.011412502465586,car1.1,19.49880595101459,19.311560090857625
car1.0,14.904568453122675,car1.1,17.29880595101459,16.917322592965704
car1.0,12.704568453122675,car1.1,15.191961901671679,14.429929144416704
car1.0,10.504568453122676,car1.1,12.991961901671681,11.942535695867718
car1.0,8.304568453122677,car1.1,10.791961901671685,9.45514224731869
car1.0,6.104568453122677,car1.1,8.591961901671684,6.967748798769691
car1.0,5.032010380924476,car1.1,6.391961901671684,5.607797278022474
car1.0,4.14897792347595,car1.1,5.223606013290475,4.53316918820795
car1.0,6.334038966371491,car1.1,4.340573555841949,6.526634598737484
car1.0,8.561690273847244,car1.1,4.972882313120465,10.115442559464263
car1.0,11.587431850646436,car1.1,4.0065409999999995,17.6963334101107
car1.0,13.487018048915825,car1.1,7.5065409999999995,23.676810459026527
car1.0,11.287018048915826,car1.1,11.006540999999999,23.957287507942354
car1.0,11.471304616303467,car1.1,13.370196821788785,22.05839530245703
car1.0,9.271304616303468,car1.1,13.230559769139196,18.0991401496213
car1.0,7.071304616303467,car1.1,11.030559769139195,14.139884996785568
car1.0,4.871304616303467,car1.1,8.830559769139196,10.18062984394983
car1.0,3.236072956221551,car1.1,6.630559769139196,6.786143031032182
car1.0,4.967378117596172,car1.1,4.807071995751245,6.946449152877111
car1.0,7.461767442976498,car1.1,5.626735129356485,8.78148146649712
car1.0,9.117687464910933,car1.1,3.903328,13.99584093140805
car1.0,9.619349583504164,car1.1,7.403328,16.211862514912212
car1.0,12.580845739446023,car1.1,10.903328,17.88938025435824
car1.0,10.380845739446023,car1.1,13.427515564512623,14.842710429291643
car1.0,9.746755446653626,car1.1,11.227515564512624,13.36195031143265
car1.0,7.546755446653626,car1.1,10.469594419609432,10.439111338476835
car1.0,7.301143485355192,car1.1,8.269594419609433,9.470660404222599
car1.0,6.514910313837231,car1.1,7.843272715072043,8.142298002987786
car1.0,4.314910313837231,car1.1,6.942779657665563,5.514428659159449
car1.0,4.942935980764219,car1.1,4.7427796576655625,5.714584982258103
car1.0,7.201924962248654,car1.1,5.19981898126218,7.716690963244574
car1.0,9.495663507283666,car1.1,3.8939450000000004,13.318409470528238
car1.0,12.879818304233254,car1.1,7.393945,18.80428277476149
car1.0,12.400727915686229,car1.1,10.893945,20.31106569044772
car1.0,10.20072791568623,car1.1,13.644815038411268,16.866978567722683
car1.0,8.922260821035692,car1.1,11.444815038411267,14.344424350347111
car1.0,6.722260821035692,car1.1,10.006493526897977,11.060191644484824
car1.0,4.522260821035692,car1.1,7.8064935268979765,7.775958938622537
car1.0,5.726447005483882,car1.1,5.606493526897976,7.895912417208441
car1.0,7.638015084976891,car1.1,6.225307,9.308620502185331
car1.0,8.282736902551354,car1.1,4.025307,13.566050404736686
car1.0,8.974162330927888,car1.1,7.525307,15.014905735664577
car1.0,11.239912240959333,car1.1,10.182111011875225,16.072706964748683
car1.0,13.086401821540298,car1.1,12.045211361590892,17.113897424698088
car1.0,16.304689747591134,car1.1,13.677843790342799,19.74074338194643
car1.0,19.56820669347197,car1.1,16.734071451885544,22.574878623532868
car1.0,21.283100128832835,car1.1,19.891953217130865,23.96602553523485
car1.0,21.32696420286336,car1.1,21.55129266947304,23.74169706862517
car1.0,20.14723378698102,car1.1,21.56833748943954,22.320593366166648
car1.0,18.72827678086462,car1.1,20.364469744899584,20.684400402131672
car1.0,19.16206214729457,car1.1,18.94551273878318,20.900949810643056
car1.0,16.96206214729457,car1.1,19.35516077655551,18.507851181382104
car1.0,14.762062147294571,car1.1,17.155160776555512,16.114752552121168
car1.0,12.562062147294572,car1.1,14.955160776555514,13.72165392286022
car1.0,10.362062147294573,car1.1,12.755160776555513,11.32855529359928
car1.0,8.21341282415663,car1.1,10.555160776555514,8.98680734120039
car1.0,6.013412824156631,car1.1,8.40651145341757,6.593708711939449
car1.0,3.8134128241566305,car1.1,6.206511453417571,4.200610082678509
car1.0,4.3047514670527836,car1.1,4.006511453417571,4.498850096313719
car1.0,6.157048859028082,car1.1,4.088270620669803,6.567628334671998
car1.0,6.756095684110123,car1.1,3.762583,9.561141018782113
car1.0,9.09440423592453,car1.1,7.262582999999999,11.392962254706642
car1.0,10.146443193522218,car1.1,9.553915839680954,11.985489608547905
car1.0,10.736975937709149,car1.1,10.514052476527356,12.208413069729694
car1.0,13.439269409025956,car1.1,11.025886136761049,14.621796341994603
car1.0,11.239269409025955,car1.1,13.60805897087862,12.253006780141945
car1.0,10.174224977734072,car1.1,11.40805897087862,11.019172786997387
car1.0,7.974224977734072,car1.1,10.343014539586736,8.650383225144722
car1.0,5.774224977734072,car1.1,8.143014539586737,6.281593663292057
car1.0,3.5742249777340716,car1.1,5.943014539586737,3.9128041014393915
car1.0,3.7390687570241665,car1.1,3.7430145395867367,3.9088583188768196
car1.0,6.228341180345548,car1.1,3.823463537950488,6.313735961271879
car1.0,8.686746846631674,car1.1,3.8564130000000003,11.144069807903549
car1.0,12.011797081426291,car1.1,7.356413,15.79945388932984
car1.0,12.954383357990107,car1.1,10.856413,17.897424247319947
car1.0,14.790653881834587,car1.1,13.695477291038642,18.99260083811589
car1.0,12.590653881834587,car1.1,15.390789161303346,16.19246555864713
